insertId,jsonPayload.application,jsonPayload.container,jsonPayload.container_logname,jsonPayload.filename,jsonPayload.message,"'labels.""compute.googleapis.com/resource_id""","'labels.""compute.googleapis.com/resource_name""","'labels.""compute.googleapis.com/zone""","'labels.""goog-drz-cloudfunctions-id""","'labels.""goog-drz-cloudfunctions-location""","'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",logName,receiveLocation,receiveTimestamp,resource.labels.cluster_name,resource.labels.cluster_uuid,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.region,resource.labels.revision_name,resource.labels.service_name,resource.type,textPayload,timestamp
9gj0c4xjpypw4e1l8,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Parquet dictionary page size to 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:45.544081069Z"
9gj0c4xjpypw4e1l7,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Parquet page size to 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:45.543844201Z"
9gj0c4xjpypw4e1k8,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Writing page checksums is: on,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.547558272Z"
9gj0c4xjpypw4e1k7,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Page row count limit to 20000,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.547115296Z"
9gj0c4xjpypw4e1k6,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Bloom filter expected number of distinct values are: null,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.546779871Z"
9gj0c4xjpypw4e1k5,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Max Bloom filter size for a column is 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.546419763Z"
9gj0c4xjpypw4e1k4,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Bloom filter enabled: false,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.545989915Z"
9gj0c4xjpypw4e1k3,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Truncate length for statistics min/max  is: 2147483647,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.545693857Z"
9gj0c4xjpypw4e1k2,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Truncate length for column indexes is: 64,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.545412870Z"
9gj0c4xjpypw4e1k1,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Max row count for page size check is: 10000,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.545195461Z"
9gj0c4xjpypw4e1k0,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Min row count for page size check is: 100,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.544896718Z"
9gj0c4xjpypw4e1j9,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Page size checking is: estimated,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.544534552Z"
9gj0c4xjpypw4e1j8,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Writer version is: PARQUET_1_0,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.544306263Z"
9gj0c4xjpypw4e1j7,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Dictionary is true,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.544094284Z"
9gj0c4xjpypw4e1j6,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Parquet dictionary page size to 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.543891049Z"
9gj0c4xjpypw4e1j5,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Parquet page size to 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:48.001055689Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:42.543553564Z"
9gj0c4xjpypw4e1i6,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Writing page checksums is: on,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.546214135Z"
9gj0c4xjpypw4e1i5,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Page row count limit to 20000,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.545843635Z"
9gj0c4xjpypw4e1i4,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Bloom filter expected number of distinct values are: null,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.545519468Z"
9gj0c4xjpypw4e1i3,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Max Bloom filter size for a column is 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.545063337Z"
9gj0c4xjpypw4e1i2,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Bloom filter enabled: false,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.544825908Z"
9gj0c4xjpypw4e1i1,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Truncate length for statistics min/max  is: 2147483647,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.544562755Z"
9gj0c4xjpypw4e1i0,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Truncate length for column indexes is: 64,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.544280402Z"
9gj0c4xjpypw4e1h9,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Max row count for page size check is: 10000,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.543924883Z"
9gj0c4xjpypw4e1h8,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Min row count for page size check is: 100,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.543649282Z"
9gj0c4xjpypw4e1h7,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Page size checking is: estimated,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.543401373Z"
9gj0c4xjpypw4e1h6,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Writer version is: PARQUET_1_0,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.543116881Z"
9gj0c4xjpypw4e1h5,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Dictionary is true,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.542798715Z"
9gj0c4xjpypw4e1h4,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Parquet dictionary page size to 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.542543250Z"
9gj0c4xjpypw4e1h3,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Parquet page size to 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:40.921150709Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:39.542273452Z"
dw4u1fm7vbxkilix3,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Writing page checksums is: on,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.661875568Z"
dw4u1fm7vbxkilix2,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Page row count limit to 20000,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.660129603Z"
dw4u1fm7vbxkilix1,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Bloom filter expected number of distinct values are: null,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.659603255Z"
dw4u1fm7vbxkilix0,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Max Bloom filter size for a column is 1048576,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.658786343Z"
dw4u1fm7vbxkiliw9,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Bloom filter enabled: false,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.656889502Z"
dw4u1fm7vbxkiliw8,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Truncate length for statistics min/max  is: 2147483647,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.656405718Z"
dw4u1fm7vbxkiliw7,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Truncate length for column indexes is: 64,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.655839417Z"
dw4u1fm7vbxkiliw6,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Max row count for page size check is: 10000,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.655319008Z"
dw4u1fm7vbxkiliw5,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Min row count for page size check is: 100,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.653519250Z"
dw4u1fm7vbxkiliw4,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Page size checking is: estimated,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.651675818Z"
dw4u1fm7vbxkiliw3,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Writer version is: PARQUET_1_0,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.651183889Z"
dw4u1fm7vbxkiliw2,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Dictionary is true,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.650481934Z"
dw4u1fm7vbxkiliw1,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Parquet dictionary page size to 1048576,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.649886317Z"
dw4u1fm7vbxkiliw0,application_1764487936651_0014,container_1764487936651_0014_01_000002,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000002.stderr,Parquet page size to 1048576,7083619496278542621,"'nettalco-cluster-w-0","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:35.562563601Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.649367576Z"
9gj0c4xjpypw4e1g2,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Writing page checksums is: on,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:33.845736738Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.553687776Z"
9gj0c4xjpypw4e1g1,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Page row count limit to 20000,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:33.845736738Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.553275294Z"
9gj0c4xjpypw4e1g0,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Bloom filter expected number of distinct values are: null,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:33.845736738Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.552826988Z"
9gj0c4xjpypw4e1f9,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Max Bloom filter size for a column is 1048576,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:33.845736738Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.552193694Z"
9gj0c4xjpypw4e1f8,application_1764487936651_0014,container_1764487936651_0014_01_000001,stderr,application_1764487936651_0014.container_1764487936651_0014_01_000001.stderr,Bloom filter enabled: false,4809950276057745692,"'nettalco-cluster-w-1","'us-east1-c",,,,,,"'projects/nettalco-data-478503/logs/yarn-userlogs",,"'2025-12-02T02:01:33.845736738Z","'nettalco-cluster","'6a7a4c81-c3f1-442f-bf06-59039bdee059",,,"'nettalco-data-478503","'us-east1",,,cloud_dataproc_cluster,,"'2025-12-02T02:01:31.551699154Z"
