1033944,PENDIENTE,29/06/2023 04:57,29/06/2023 04:57,,,APURIMAC,CHINCHEROS,ROCCHACC,SUR
1033945,PENDIENTE,25/11/2023 07:41,,,,ANCASH,YUNGAY,RANRAHIRCA,CENTRO
1033946,RECHAZADO,05/04/2023 13:38,05/04/2023 13:38,18/04/2023 13:38,84,HUANUCO,HUAMALIES,ARANCAY,CENTRO
1033947,ATENDIDO,07/10/2023 19:50,07/10/2023 19:50,16/10/2023 19:50,,CUSCO,LA CONVENCION,KUMPIRUSHIATO,SUR
1033948,PENDIENTE,29/01/2023 06:57,01/02/2023 06:57,,,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,CENTRO
1033949,RECHAZADO,15/09/2023 21:54,18/09/2023 21:54,01/10/2023 21:54,74,ANCASH,RECUAY,CATAC,CENTRO
1033950,RECHAZADO,11/11/2023 23:31,11/11/2023 23:31,24/11/2023 23:31,58,AMAZONAS,BONGARA,CUISPES,NORTE
1033951,DUPLICADO/RIESGO/FRAUDE,07/07/2023 21:09,,11/07/2023 21:09,55,SAN MARTIN,BELLAVISTA,SAN RAFAEL,NORTE
1033952,DUPLICADO/RIESGO/FRAUDE,28/01/2023 11:34,,02/02/2023 11:34,68,LIMA,LIMA,SANTA ROSA,LIMA
1033953,DUPLICADO/RIESGO/FRAUDE,30/06/2023 07:19,,03/07/2023 07:19,13,TUMBES,ZARUMILLA,PAPAYAL,NORTE
1033954,RECHAZADO,17/07/2023 16:08,18/07/2023 16:08,28/07/2023 16:08,75,AYACUCHO,HUANTA,AYAHUANCO,CENTRO
1033955,PENDIENTE,02/09/2023 14:09,,,,LIMA,HUARAL,ATAVILLOS ALTO,LIMA
1033956,ATENDIDO,22/07/2023 07:38,22/07/2023 07:38,28/07/2023 07:38,,HUANCAVELICA,ANGARAES,CCOCHACCASA,CENTRO
1033957,PENDIENTE,10/12/2023 17:39,,,,CUSCO,URUBAMBA,MARAS,SUR
1033958,DUPLICADO/RIESGO/FRAUDE,27/03/2023 08:22,,31/03/2023 08:22,36,JUNIN,JUNIN,CARHUAMAYO,CENTRO
1033959,DUPLICADO/RIESGO/FRAUDE,14/10/2023 05:36,,17/10/2023 05:36,61,CUSCO,CUSCO,POROY,SUR
1033960,RECHAZADO,25/11/2023 03:48,27/11/2023 03:48,02/12/2023 03:48,78,ANCASH,SANTA,SAMANCO,CENTRO
1033961,RECHAZADO,17/10/2023 21:54,19/10/2023 21:54,21/10/2023 21:54,8,LIMA,YAUYOS,TOMAS,LIMA
1033962,RECHAZADO,18/12/2023 23:54,21/12/2023 23:54,24/12/2023 23:54,26,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,NORTE
1033963,PENDIENTE,23/12/2023 06:54,,,,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,CENTRO
1033964,DUPLICADO/RIESGO/FRAUDE,23/06/2023 04:17,,27/06/2023 04:17,86,AMAZONAS,BAGUA,ARAMANGO,NORTE
1033965,ATENDIDO,01/02/2023 03:37,01/02/2023 03:37,04/02/2023 03:37,,CUSCO,PAUCARTAMBO,COLQUEPATA,SUR
1033966,ATENDIDO,05/07/2023 07:03,06/07/2023 07:03,12/07/2023 07:03,,LIMA,LIMA,SANTA ROSA,LIMA
1033967,PENDIENTE,02/10/2023 04:23,,,,JUNIN,CONCEPCION,CONCEPCION,CENTRO
1033968,ATENDIDO,19/06/2023 03:52,20/06/2023 03:52,24/06/2023 03:52,,TUMBES,TUMBES,LA CRUZ,NORTE
1033969,ATENDIDO,25/08/2023 09:15,25/08/2023 09:15,06/09/2023 09:15,,HUANUCO,HUANUCO,CHINCHAO,CENTRO
1033970,ATENDIDO,06/04/2023 08:17,07/04/2023 08:17,13/04/2023 08:17,,APURIMAC,CHINCHEROS,CHINCHEROS,SUR
1033971,DUPLICADO/RIESGO/FRAUDE,27/05/2023 14:44,,01/06/2023 14:44,34,ICA,NASCA,CHANGUILLO,SUR
1033972,DUPLICADO/RIESGO/FRAUDE,07/07/2023 14:53,,08/07/2023 14:53,80,APURIMAC,AYMARAES,CARAYBAMBA,SUR
1033973,DUPLICADO/RIESGO/FRAUDE,02/01/2023 15:02,,07/01/2023 15:02,74,CUSCO,CANCHIS,COMBAPATA,SUR
1033974,ATENDIDO,09/11/2023 10:39,10/11/2023 10:39,12/11/2023 10:39,,CAJAMARCA,SANTA CRUZ,PULAN,NORTE
1033975,DUPLICADO/RIESGO/FRAUDE,11/03/2023 21:42,,16/03/2023 21:42,84,AYACUCHO,LUCANAS,AUCARA,CENTRO
1033976,DUPLICADO/RIESGO/FRAUDE,23/10/2023 14:13,,25/10/2023 14:13,95,LIMA,CAÑETE,COAYLLO,LIMA
1033977,ATENDIDO,01/08/2023 15:35,03/08/2023 15:35,10/08/2023 15:35,,AYACUCHO,HUAMANGA,ACOS VINCHOS,CENTRO
1033978,PENDIENTE,19/03/2023 08:53,21/03/2023 08:53,,,SAN MARTIN,MOYOBAMBA,CALZADA,NORTE
1033979,RECHAZADO,09/10/2023 14:46,12/10/2023 14:46,24/10/2023 14:46,23,LAMBAYEQUE,CHICLAYO,PUCALA,NORTE
1033980,RECHAZADO,13/02/2023 03:36,13/02/2023 03:36,22/02/2023 03:36,72,AYACUCHO,HUANTA,SANTILLANA,CENTRO
1033981,ATENDIDO,01/03/2023 21:17,02/03/2023 21:17,05/03/2023 21:17,,PUNO,EL COLLAO,CONDURIRI,SUR
1033982,RECHAZADO,24/12/2023 14:12,27/12/2023 14:12,02/01/2024 14:12,50,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,LIMA
1033983,DUPLICADO/RIESGO/FRAUDE,10/02/2023 16:33,,13/02/2023 16:33,68,LIMA,LIMA,SAN JUAN DE LURIGANCHO,LIMA
1033984,RECHAZADO,26/01/2023 01:36,26/01/2023 01:36,03/02/2023 01:36,26,LIMA,LIMA,SAN JUAN DE MIRAFLORES,LIMA
1033985,ATENDIDO,26/07/2023 06:32,28/07/2023 06:32,01/08/2023 06:32,,AYACUCHO,CANGALLO,LOS MOROCHUCOS,CENTRO
1033986,DUPLICADO/RIESGO/FRAUDE,10/10/2023 01:15,,12/10/2023 01:15,38,PUNO,EL COLLAO,CONDURIRI,SUR
1033987,ATENDIDO,07/01/2023 12:44,09/01/2023 12:44,12/01/2023 12:44,,ANCASH,SANTA,MORO,CENTRO
1033988,PENDIENTE,12/11/2023 07:05,14/11/2023 07:05,,,AMAZONAS,BAGUA,BAGUA,NORTE
1033989,PENDIENTE,03/05/2023 03:00,,,,APURIMAC,AYMARAES,CAPAYA,SUR
1033990,ATENDIDO,14/12/2023 07:44,15/12/2023 07:44,24/12/2023 07:44,,CUSCO,CANCHIS,CHECACUPE,SUR
1033991,ATENDIDO,08/05/2023 03:16,08/05/2023 03:16,18/05/2023 03:16,,PIURA,HUANCABAMBA,SONDORILLO,NORTE
1033992,ATENDIDO,24/02/2023 22:30,24/02/2023 22:30,10/03/2023 22:30,,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,CENTRO
1033993,DUPLICADO/RIESGO/FRAUDE,12/11/2023 18:33,,17/11/2023 18:33,56,PUNO,CHUCUITO,PISACOMA,SUR
1033994,ATENDIDO,12/12/2023 09:05,12/12/2023 09:05,17/12/2023 09:05,,LIMA,LIMA,RIMAC,LIMA
1033995,DUPLICADO/RIESGO/FRAUDE,30/06/2023 03:12,,03/07/2023 03:12,33,AREQUIPA,CARAVELI,CARAVELI,SUR
1033996,DUPLICADO/RIESGO/FRAUDE,15/12/2023 19:08,,20/12/2023 19:08,42,LA LIBERTAD,TRUJILLO,LA ESPERANZA,NORTE
1033997,RECHAZADO,09/07/2023 09:46,10/07/2023 09:46,19/07/2023 09:46,5,LAMBAYEQUE,CHICLAYO,POMALCA,NORTE
1033998,ATENDIDO,22/10/2023 17:04,23/10/2023 17:04,03/11/2023 17:04,,AREQUIPA,CONDESUYOS,YANAQUIHUA,SUR
1033999,PENDIENTE,11/02/2023 07:35,,,,JUNIN,CHANCHAMAYO,CHANCHAMAYO,CENTRO
1034000,DUPLICADO/RIESGO/FRAUDE,02/12/2023 22:07,,06/12/2023 22:07,11,AMAZONAS,LUYA,LONYA CHICO,NORTE
1034001,ATENDIDO,23/06/2023 12:39,25/06/2023 12:39,07/07/2023 12:39,,LA LIBERTAD,PATAZ,URPAY,NORTE
1034002,DUPLICADO/RIESGO/FRAUDE,14/12/2023 07:32,,17/12/2023 07:32,7,PIURA,SULLANA,LANCONES,NORTE
1034003,RECHAZADO,09/09/2023 02:49,09/09/2023 02:49,18/09/2023 02:49,17,CAJAMARCA,CHOTA,CHIMBAN,NORTE
1034004,DUPLICADO/RIESGO/FRAUDE,20/08/2023 01:11,,24/08/2023 01:11,25,SAN MARTIN,SAN MARTIN,JUAN GUERRA,NORTE
1034005,ATENDIDO,14/11/2023 18:17,14/11/2023 18:17,21/11/2023 18:17,,ICA,PALPA,PALPA,SUR
1034006,RECHAZADO,17/07/2023 14:24,17/07/2023 14:24,26/07/2023 14:24,76,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,SUR
1034007,RECHAZADO,21/08/2023 18:13,21/08/2023 18:13,30/08/2023 18:13,64,APURIMAC,GRAU,PROGRESO,SUR
1034008,DUPLICADO/RIESGO/FRAUDE,02/09/2023 21:10,,06/09/2023 21:10,26,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,CENTRO
1034009,ATENDIDO,04/06/2023 01:40,06/06/2023 01:40,09/06/2023 01:40,,LIMA,HUAURA,SANTA MARIA,LIMA
1034010,ATENDIDO,01/12/2023 15:01,01/12/2023 15:01,16/12/2023 15:01,,CUSCO,PAUCARTAMBO,CHALLABAMBA,SUR
1034011,ATENDIDO,03/06/2023 00:29,05/06/2023 00:29,16/06/2023 00:29,,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,CENTRO
1034012,ATENDIDO,22/09/2023 23:44,22/09/2023 23:44,25/09/2023 23:44,,LA LIBERTAD,BOLIVAR,BOLIVAR,NORTE
1034013,RECHAZADO,02/05/2023 03:22,02/05/2023 03:22,04/05/2023 03:22,9,APURIMAC,ABANCAY,CURAHUASI,SUR
1034014,PENDIENTE,21/07/2023 09:38,,,,CAJAMARCA,CHOTA,PION,NORTE
1034015,RECHAZADO,10/06/2023 08:35,10/06/2023 08:35,15/06/2023 08:35,88,JUNIN,JAUJA,SAN LORENZO,CENTRO
1034016,RECHAZADO,06/03/2023 12:08,06/03/2023 12:08,16/03/2023 12:08,35,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,NORTE
1034017,ATENDIDO,18/09/2023 19:06,18/09/2023 19:06,28/09/2023 19:06,,LIMA,YAUYOS,HUANCAYA,LIMA
1034018,ATENDIDO,26/07/2023 13:24,27/07/2023 13:24,06/08/2023 13:24,,LIMA,LIMA,SAN ISIDRO,LIMA
1034019,RECHAZADO,15/06/2023 00:14,16/06/2023 00:14,22/06/2023 00:14,63,HUANUCO,PUERTO INCA,HONORIA,CENTRO
1034020,RECHAZADO,03/01/2023 18:43,04/01/2023 18:43,17/01/2023 18:43,64,TACNA,CANDARAVE,QUILAHUANI,SUR
1034021,RECHAZADO,03/03/2023 21:40,03/03/2023 21:40,07/03/2023 21:40,93,LA LIBERTAD,BOLIVAR,BAMBAMARCA,NORTE
1034022,DUPLICADO/RIESGO/FRAUDE,30/11/2023 04:09,,04/12/2023 04:09,36,UCAYALI,PADRE ABAD,BOQUERON,CENTRO
1034023,RECHAZADO,11/07/2023 15:26,12/07/2023 15:26,24/07/2023 15:26,46,CAJAMARCA,SAN PABLO,SAN PABLO,NORTE
1034024,PENDIENTE,06/01/2023 07:20,09/01/2023 07:20,,,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,SUR
1034025,RECHAZADO,31/12/2023 07:03,31/12/2023 07:03,15/01/2024 07:03,96,ICA,CHINCHA,CHINCHA ALTA,SUR
1034026,DUPLICADO/RIESGO/FRAUDE,14/02/2023 09:01,,17/02/2023 09:01,80,LIMA,YAUYOS,PUTINZA,LIMA
1034027,ATENDIDO,19/01/2023 18:25,22/01/2023 18:25,04/02/2023 18:25,,PUNO,MOHO,HUAYRAPATA,SUR
1034028,ATENDIDO,08/08/2023 11:35,08/08/2023 11:35,17/08/2023 11:35,,AREQUIPA,CARAVELI,JAQUI,SUR
1034029,DUPLICADO/RIESGO/FRAUDE,26/01/2023 15:25,,28/01/2023 15:25,23,HUANCAVELICA,HUANCAVELICA,CUENCA,CENTRO
1034030,DUPLICADO/RIESGO/FRAUDE,13/04/2023 23:54,,18/04/2023 23:54,73,TACNA,TACNA,LA YARADA LOS PALOS,SUR
1034031,PENDIENTE,12/07/2023 16:37,13/07/2023 16:37,,,CAJAMARCA,SANTA CRUZ,YAUYUCAN,NORTE
1034032,PENDIENTE,17/10/2023 02:30,,,,ANCASH,YUNGAY,MATACOTO,CENTRO
1034033,DUPLICADO/RIESGO/FRAUDE,12/02/2023 15:28,,17/02/2023 15:28,19,PUNO,CHUCUITO,DESAGUADERO,SUR
1034034,RECHAZADO,18/09/2023 01:15,21/09/2023 01:15,25/09/2023 01:15,57,AREQUIPA,CASTILLA,HUANCARQUI,SUR
1034035,DUPLICADO/RIESGO/FRAUDE,15/07/2023 22:22,,19/07/2023 22:22,73,PIURA,SULLANA,BELLAVISTA,NORTE
1034036,RECHAZADO,07/10/2023 16:30,07/10/2023 16:30,12/10/2023 16:30,66,LA LIBERTAD,ASCOPE,CHICAMA,NORTE
1034037,PENDIENTE,23/08/2023 01:04,23/08/2023 01:04,,,CAJAMARCA,CHOTA,TACABAMBA,NORTE
1034038,PENDIENTE,10/12/2023 01:28,,,,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,CENTRO
1034039,RECHAZADO,20/07/2023 21:21,23/07/2023 21:21,05/08/2023 21:21,41,SAN MARTIN,SAN MARTIN,CHAZUTA,NORTE
1034040,PENDIENTE,08/01/2023 15:53,08/01/2023 15:53,,,JUNIN,JAUJA,JAUJA,CENTRO
1034041,DUPLICADO/RIESGO/FRAUDE,19/12/2023 07:21,,24/12/2023 07:21,68,PUNO,AZANGARO,SAN JUAN DE SALINAS,SUR
1034042,ATENDIDO,22/01/2023 05:18,25/01/2023 05:18,07/02/2023 05:18,,LORETO,MAYNAS,LAS AMAZONAS,NORTE
1034043,ATENDIDO,25/04/2023 16:36,25/04/2023 16:36,08/05/2023 16:36,,PASCO,PASCO,NINACACA,CENTRO
1034044,ATENDIDO,27/01/2023 01:29,27/01/2023 01:29,09/02/2023 01:29,,LIMA,LIMA,PUENTE PIEDRA,LIMA
1034045,RECHAZADO,28/07/2023 05:55,28/07/2023 05:55,03/08/2023 05:55,49,AREQUIPA,AREQUIPA,TIABAYA,SUR
1034046,RECHAZADO,06/09/2023 03:25,09/09/2023 03:25,18/09/2023 03:25,43,PUNO,HUANCANE,TARACO,SUR
1034047,ATENDIDO,20/12/2023 21:54,23/12/2023 21:54,04/01/2024 21:54,,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,CENTRO
1034048,DUPLICADO/RIESGO/FRAUDE,14/08/2023 16:27,,17/08/2023 16:27,52,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,SUR
1034049,RECHAZADO,19/10/2023 21:35,19/10/2023 21:35,30/10/2023 21:35,94,LIMA,HUAROCHIRI,HUACHUPAMPA,LIMA
1034050,PENDIENTE,24/03/2023 01:42,,,,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,NORTE
1034051,ATENDIDO,21/03/2023 09:58,21/03/2023 09:58,26/03/2023 09:58,,ANCASH,CARHUAZ,CARHUAZ,CENTRO
1034052,ATENDIDO,16/04/2023 00:37,16/04/2023 00:37,19/04/2023 00:37,,LIMA,YAUYOS,VITIS,LIMA
1034053,RECHAZADO,29/08/2023 21:07,30/08/2023 21:07,04/09/2023 21:07,36,JUNIN,HUANCAYO,VIQUES,CENTRO
1034054,DUPLICADO/RIESGO/FRAUDE,01/11/2023 14:30,,06/11/2023 14:30,21,JUNIN,CHUPACA,AHUAC,CENTRO
1034055,DUPLICADO/RIESGO/FRAUDE,29/12/2023 07:51,,02/01/2024 07:51,11,AYACUCHO,PARINACOCHAS,PUYUSCA,CENTRO
1034056,ATENDIDO,23/10/2023 15:11,24/10/2023 15:11,30/10/2023 15:11,,LA LIBERTAD,JULCAN,CARABAMBA,NORTE
1034057,RECHAZADO,07/01/2023 03:20,07/01/2023 03:20,22/01/2023 03:20,39,PIURA,TALARA,EL ALTO,NORTE
1034058,PENDIENTE,18/06/2023 22:14,,,,PUNO,LAMPA,PUCARA,SUR
1034059,RECHAZADO,24/09/2023 19:52,24/09/2023 19:52,07/10/2023 19:52,87,LAMBAYEQUE,CHICLAYO,CHICLAYO,NORTE
1034060,PENDIENTE,29/04/2023 18:17,,,,CUSCO,PAUCARTAMBO,CHALLABAMBA,SUR
1034061,PENDIENTE,24/05/2023 11:53,,,,HUANCAVELICA,ACOBAMBA,ANDABAMBA,CENTRO
1034062,PENDIENTE,04/09/2023 07:43,06/09/2023 07:43,,,AYACUCHO,CANGALLO,CHUSCHI,CENTRO
1034063,DUPLICADO/RIESGO/FRAUDE,25/05/2023 10:16,,30/05/2023 10:16,88,AYACUCHO,LUCANAS,SAISA,CENTRO
1034064,ATENDIDO,12/06/2023 11:10,12/06/2023 11:10,16/06/2023 11:10,,CAJAMARCA,CONTUMAZA,CONTUMAZA,NORTE
1034065,PENDIENTE,02/05/2023 22:04,04/05/2023 22:04,,,SAN MARTIN,BELLAVISTA,SAN PABLO,NORTE
1034066,RECHAZADO,07/08/2023 15:24,09/08/2023 15:24,19/08/2023 15:24,16,PUNO,YUNGUYO,OLLARAYA,SUR
1034067,PENDIENTE,14/11/2023 09:13,,,,AREQUIPA,CASTILLA,CHILCAYMARCA,SUR
1034068,RECHAZADO,08/02/2023 15:29,10/02/2023 15:29,18/02/2023 15:29,85,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,LIMA
1034069,PENDIENTE,16/03/2023 03:20,,,,PASCO,PASCO,CHAUPIMARCA,CENTRO
1034070,PENDIENTE,23/12/2023 05:58,,,,CUSCO,ANTA,PUCYURA,SUR
1034071,DUPLICADO/RIESGO/FRAUDE,10/05/2023 01:36,,13/05/2023 01:36,88,LIMA,YAUYOS,HONGOS,LIMA
1034072,ATENDIDO,02/02/2023 16:46,02/02/2023 16:46,13/02/2023 16:46,,HUANUCO,YAROWILCA,CHAVINILLO,CENTRO
1034073,DUPLICADO/RIESGO/FRAUDE,11/04/2023 13:48,,15/04/2023 13:48,67,CUSCO,CUSCO,CUSCO,SUR
1034074,RECHAZADO,19/11/2023 00:36,19/11/2023 00:36,26/11/2023 00:36,10,HUANCAVELICA,TAYACAJA,COCHABAMBA,CENTRO
1034075,DUPLICADO/RIESGO/FRAUDE,10/11/2023 19:31,,15/11/2023 19:31,36,LA LIBERTAD,OTUZCO,AGALLPAMPA,NORTE
1034076,RECHAZADO,13/11/2023 00:15,14/11/2023 00:15,20/11/2023 00:15,36,JUNIN,HUANCAYO,SAN AGUSTIN,CENTRO
1034077,DUPLICADO/RIESGO/FRAUDE,09/03/2023 10:35,,10/03/2023 10:35,2,ANCASH,BOLOGNESI,LA PRIMAVERA,CENTRO
1034078,ATENDIDO,10/06/2023 15:11,11/06/2023 15:11,15/06/2023 15:11,,LORETO,MAYNAS,MAZAN,NORTE
1034079,PENDIENTE,25/03/2023 21:31,27/03/2023 21:31,,,APURIMAC,ABANCAY,TAMBURCO,SUR
1034080,DUPLICADO/RIESGO/FRAUDE,05/04/2023 15:32,,06/04/2023 15:32,87,HUANCAVELICA,CHURCAMPA,LOCROJA,CENTRO
1034081,DUPLICADO/RIESGO/FRAUDE,28/03/2023 19:34,,29/03/2023 19:34,96,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,NORTE
1034082,ATENDIDO,19/06/2023 20:34,21/06/2023 20:34,24/06/2023 20:34,,LIMA,LIMA,BARRANCO,LIMA
1034083,DUPLICADO/RIESGO/FRAUDE,20/06/2023 14:57,,24/06/2023 14:57,1,AYACUCHO,SUCRE,MORCOLLA,CENTRO
1034084,RECHAZADO,26/04/2023 20:37,28/04/2023 20:37,13/05/2023 20:37,67,ICA,PALPA,PALPA,SUR
1034085,DUPLICADO/RIESGO/FRAUDE,29/09/2023 14:37,,03/10/2023 14:37,11,LIMA,LIMA,PUNTA NEGRA,LIMA
1034086,DUPLICADO/RIESGO/FRAUDE,17/10/2023 00:21,,22/10/2023 00:21,38,CUSCO,PAUCARTAMBO,CHALLABAMBA,SUR
1034087,PENDIENTE,12/07/2023 21:24,15/07/2023 21:24,,,AREQUIPA,AREQUIPA,PAUCARPATA,SUR
1034088,ATENDIDO,08/12/2023 17:08,08/12/2023 17:08,18/12/2023 17:08,,PIURA,MORROPON,SANTA CATALINA DE MOSSA,NORTE
1034089,RECHAZADO,08/11/2023 16:50,10/11/2023 16:50,12/11/2023 16:50,96,AYACUCHO,LA MAR,ANCO,CENTRO
1034090,DUPLICADO/RIESGO/FRAUDE,01/10/2023 23:24,,03/10/2023 23:24,35,ANCASH,HUARI,CAJAY,CENTRO
1034091,RECHAZADO,11/05/2023 10:24,12/05/2023 10:24,17/05/2023 10:24,98,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,CENTRO
1034092,PENDIENTE,25/02/2023 11:49,,,,PUNO,HUANCANE,HUANCANE,SUR
1034093,PENDIENTE,25/05/2023 01:08,28/05/2023 01:08,,,CAJAMARCA,JAEN,COLASAY,NORTE
1034094,RECHAZADO,30/08/2023 19:46,30/08/2023 19:46,14/09/2023 19:46,46,PUNO,LAMPA,PALCA,SUR
1034095,PENDIENTE,23/01/2023 15:37,,,,LA LIBERTAD,TRUJILLO,HUANCHACO,NORTE
1034096,DUPLICADO/RIESGO/FRAUDE,20/10/2023 10:25,,25/10/2023 10:25,1,LIMA,LIMA,SAN MIGUEL,LIMA
1034097,DUPLICADO/RIESGO/FRAUDE,09/02/2023 19:20,,11/02/2023 19:20,32,ANCASH,CARHUAZ,PARIAHUANCA,CENTRO
1034098,DUPLICADO/RIESGO/FRAUDE,21/03/2023 14:59,,24/03/2023 14:59,14,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,NORTE
1034099,ATENDIDO,23/11/2023 18:31,24/11/2023 18:31,02/12/2023 18:31,,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,NORTE
1034100,DUPLICADO/RIESGO/FRAUDE,05/08/2023 09:16,,08/08/2023 09:16,5,JUNIN,JAUJA,PARCO,CENTRO
1034101,RECHAZADO,25/01/2023 18:41,28/01/2023 18:41,11/02/2023 18:41,57,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,NORTE
1034102,RECHAZADO,05/08/2023 02:50,06/08/2023 02:50,17/08/2023 02:50,51,AMAZONAS,CHACHAPOYAS,HUANCAS,NORTE
1034103,RECHAZADO,18/10/2023 03:39,21/10/2023 03:39,23/10/2023 03:39,64,LA LIBERTAD,CHEPEN,PACANGA,NORTE
1034104,PENDIENTE,23/11/2023 19:44,25/11/2023 19:44,,,LIMA,OYON,COCHAMARCA,LIMA
1034105,RECHAZADO,09/05/2023 07:21,09/05/2023 07:21,11/05/2023 07:21,70,CUSCO,PAUCARTAMBO,CAICAY,SUR
1034106,ATENDIDO,11/11/2023 05:52,13/11/2023 05:52,22/11/2023 05:52,,AMAZONAS,CHACHAPOYAS,CHETO,NORTE
1034107,DUPLICADO/RIESGO/FRAUDE,11/02/2023 16:06,,12/02/2023 16:06,31,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,NORTE
1034108,DUPLICADO/RIESGO/FRAUDE,11/12/2023 14:29,,13/12/2023 14:29,37,LIMA,LIMA,SAN LUIS,LIMA
1034109,RECHAZADO,23/06/2023 02:42,25/06/2023 02:42,05/07/2023 02:42,34,ANCASH,YUNGAY,YUNGAY,CENTRO
1034110,RECHAZADO,25/12/2023 12:53,25/12/2023 12:53,02/01/2024 12:53,46,CUSCO,ESPINAR,PALLPATA,SUR
1034111,DUPLICADO/RIESGO/FRAUDE,08/01/2023 16:00,,12/01/2023 16:00,27,LIMA,YAUYOS,CACRA,LIMA
1034112,RECHAZADO,27/06/2023 14:41,27/06/2023 14:41,07/07/2023 14:41,18,LIMA,LIMA,SAN BARTOLO,LIMA
1034113,ATENDIDO,08/11/2023 23:08,08/11/2023 23:08,20/11/2023 23:08,,ANCASH,HUARAZ,PAMPAS GRANDE,CENTRO
1034114,RECHAZADO,10/01/2023 02:05,13/01/2023 02:05,28/01/2023 02:05,100,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,NORTE
1034115,DUPLICADO/RIESGO/FRAUDE,07/08/2023 04:35,,10/08/2023 04:35,1,LIMA,HUAURA,PACCHO,LIMA
1034116,DUPLICADO/RIESGO/FRAUDE,23/08/2023 16:24,,26/08/2023 16:24,30,JUNIN,CONCEPCION,MITO,CENTRO
1034117,DUPLICADO/RIESGO/FRAUDE,09/10/2023 10:19,,13/10/2023 10:19,89,PUNO,LAMPA,SANTA LUCIA,SUR
1034118,ATENDIDO,04/05/2023 10:13,06/05/2023 10:13,16/05/2023 10:13,,HUANCAVELICA,CASTROVIRREYNA,TANTARA,CENTRO
1034119,ATENDIDO,05/12/2023 18:22,05/12/2023 18:22,18/12/2023 18:22,,APURIMAC,ABANCAY,TAMBURCO,SUR
1034120,ATENDIDO,08/09/2023 01:38,11/09/2023 01:38,13/09/2023 01:38,,HUANUCO,HUANUCO,HUANUCO,CENTRO
1034121,RECHAZADO,23/04/2023 06:52,26/04/2023 06:52,11/05/2023 06:52,58,LAMBAYEQUE,CHICLAYO,MONSEFU,NORTE
1034122,PENDIENTE,27/09/2023 11:45,27/09/2023 11:45,,,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,CENTRO
1034123,PENDIENTE,08/05/2023 23:57,,,,HUANCAVELICA,CASTROVIRREYNA,TANTARA,CENTRO
1034124,RECHAZADO,06/06/2023 18:58,09/06/2023 18:58,13/06/2023 18:58,24,PUNO,AZANGARO,SANTIAGO DE PUPUJA,SUR
1034125,RECHAZADO,12/02/2023 19:51,14/02/2023 19:51,26/02/2023 19:51,26,AYACUCHO,HUAMANGA,PACAYCASA,CENTRO
1034126,DUPLICADO/RIESGO/FRAUDE,20/03/2023 13:21,,24/03/2023 13:21,80,HUANUCO,PACHITEA,CHAGLLA,CENTRO
1034127,ATENDIDO,06/11/2023 10:31,06/11/2023 10:31,19/11/2023 10:31,,UCAYALI,ATALAYA,YURUA,CENTRO
1034128,RECHAZADO,15/07/2023 23:08,15/07/2023 23:08,18/07/2023 23:08,6,LA LIBERTAD,TRUJILLO,LA ESPERANZA,NORTE
1034129,ATENDIDO,08/11/2023 22:10,10/11/2023 22:10,21/11/2023 22:10,,PUNO,HUANCANE,COJATA,SUR
1034130,RECHAZADO,02/03/2023 11:01,02/03/2023 11:01,04/03/2023 11:01,10,MOQUEGUA,MARISCAL NIETO,CARUMAS,SUR
1034131,RECHAZADO,16/07/2023 09:48,16/07/2023 09:48,31/07/2023 09:48,39,ANCASH,PALLASCA,TAUCA,CENTRO
1034132,DUPLICADO/RIESGO/FRAUDE,17/11/2023 14:27,,21/11/2023 14:27,75,CUSCO,CHUMBIVILCAS,LLUSCO,SUR
1034133,RECHAZADO,07/12/2023 16:55,07/12/2023 16:55,14/12/2023 16:55,100,TACNA,TACNA,ALTO DE LA ALIANZA,SUR
1034134,PENDIENTE,22/05/2023 10:28,,,,ICA,NASCA,MARCONA,SUR
1034135,DUPLICADO/RIESGO/FRAUDE,04/12/2023 03:46,,09/12/2023 03:46,8,CUSCO,CANCHIS,COMBAPATA,SUR
